PWSID,PWSName,Size,FacilityID,FacilityName,FacilityWaterType,SamplePointID,SamplePointName,SamplePointType,AssociatedFacilityID,AssociatedSamplePointID,CollectionDate,SampleID,Contaminant,MRL,Units,MethodID,AnalyticalResultsSign,AnalyticalResultValue,SampleEventCode,MonitoringRequirement,Region,State,UCMR1SampleType,Contaminant Classification
GA0890001,DeKalb County,L,11562,Distribution System,SW,501,4124 Flakes Mill Road,DS,,,2/11/20,1173306,HAA6Br,,�g/L,EPA 552.3,=,3.417,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,501,4124 Flakes Mill Road,DS,,,5/12/20,1187941,HAA9,,�g/L,EPA 552.3,=,8.501,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,501,4124 Flakes Mill Road,DS,,,5/12/20,1187941,HAA5,,�g/L,EPA 552.3,=,6.939,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,501,4124 Flakes Mill Road,DS,,,5/12/20,1187941,HAA6Br,,�g/L,EPA 552.3,=,2.449,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,502,1550 Lilburn-Stone Mountain Rd.,DS,,,8/14/19,1141207,HAA9,,�g/L,EPA 552.3,=,2.413,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,502,1550 Lilburn-Stone Mountain Rd.,DS,,,8/14/19,1141207,HAA6Br,,�g/L,EPA 552.3,=,0.0,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,502,1550 Lilburn-Stone Mountain Rd.,DS,,,8/14/19,1141207,HAA5,,�g/L,EPA 552.3,=,2.413,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,502,1550 Lilburn-Stone Mountain Rd.,DS,,,11/12/19,1160601,HAA6Br,,�g/L,EPA 552.3,=,2.151,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,502,1550 Lilburn-Stone Mountain Rd.,DS,,,11/12/19,1160601,HAA5,,�g/L,EPA 552.3,=,7.744,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,502,1550 Lilburn-Stone Mountain Rd.,DS,,,11/12/19,1160601,HAA9,,�g/L,EPA 552.3,=,9.393,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,502,1550 Lilburn-Stone Mountain Rd.,DS,,,2/11/20,1173307,HAA6Br,,�g/L,EPA 552.3,=,3.475,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,502,1550 Lilburn-Stone Mountain Rd.,DS,,,2/11/20,1173307,HAA9,,�g/L,EPA 552.3,=,10.829,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,502,1550 Lilburn-Stone Mountain Rd.,DS,,,2/11/20,1173307,HAA5,,�g/L,EPA 552.3,=,8.373,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,502,1550 Lilburn-Stone Mountain Rd.,DS,,,5/12/20,1187942,HAA9,,�g/L,EPA 552.3,=,9.99,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,502,1550 Lilburn-Stone Mountain Rd.,DS,,,5/12/20,1187942,HAA6Br,,�g/L,EPA 552.3,=,2.852,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,502,1550 Lilburn-Stone Mountain Rd.,DS,,,5/12/20,1187942,HAA5,,�g/L,EPA 552.3,=,8.1,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,503,4664 Flat Bridge Road,DS,,,8/14/19,1141208,HAA6Br,,�g/L,EPA 552.3,=,3.77,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,503,4664 Flat Bridge Road,DS,,,8/14/19,1141208,HAA9,,�g/L,EPA 552.3,=,14.667,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,503,4664 Flat Bridge Road,DS,,,8/14/19,1141208,HAA5,,�g/L,EPA 552.3,=,12.01,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,503,4664 Flat Bridge Road,DS,,,11/12/19,1160602,HAA9,,�g/L,EPA 552.3,=,12.223,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,503,4664 Flat Bridge Road,DS,,,11/12/19,1160602,HAA5,,�g/L,EPA 552.3,=,9.895,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,503,4664 Flat Bridge Road,DS,,,11/12/19,1160602,HAA6Br,,�g/L,EPA 552.3,=,2.976,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,503,4664 Flat Bridge Road,DS,,,2/11/20,1173308,HAA9,,�g/L,EPA 552.3,=,13.203,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,503,4664 Flat Bridge Road,DS,,,2/11/20,1173308,HAA5,,�g/L,EPA 552.3,=,10.553,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,503,4664 Flat Bridge Road,DS,,,2/11/20,1173308,HAA6Br,,�g/L,EPA 552.3,=,3.281,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,503,4664 Flat Bridge Road,DS,,,5/12/20,1187943,HAA6Br,,�g/L,EPA 552.3,=,3.151,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,503,4664 Flat Bridge Road,DS,,,5/12/20,1187943,HAA9,,�g/L,EPA 552.3,=,12.062,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,503,4664 Flat Bridge Road,DS,,,5/12/20,1187943,HAA5,,�g/L,EPA 552.3,=,9.789,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,504,6821 Church Street,DS,,,8/14/19,1141209,HAA9,,�g/L,EPA 552.3,=,11.609,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,504,6821 Church Street,DS,,,8/14/19,1141209,HAA6Br,,�g/L,EPA 552.3,=,2.644,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,504,6821 Church Street,DS,,,8/14/19,1141209,HAA5,,�g/L,EPA 552.3,=,9.484,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,504,6821 Church Street,DS,,,11/12/19,1160603,HAA9,,�g/L,EPA 552.3,=,9.12,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,504,6821 Church Street,DS,,,11/12/19,1160603,HAA6Br,,�g/L,EPA 552.3,=,2.509,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,504,6821 Church Street,DS,,,11/12/19,1160603,HAA5,,�g/L,EPA 552.3,=,7.044,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,504,6821 Church Street,DS,,,2/11/20,1173309,HAA5,,�g/L,EPA 552.3,=,7.341,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,504,6821 Church Street,DS,,,2/11/20,1173309,HAA9,,�g/L,EPA 552.3,=,9.586,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,504,6821 Church Street,DS,,,2/11/20,1173309,HAA6Br,,�g/L,EPA 552.3,=,2.626,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,504,6821 Church Street,DS,,,5/12/20,1187944,HAA9,,�g/L,EPA 552.3,=,8.115,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,504,6821 Church Street,DS,,,5/12/20,1187944,HAA5,,�g/L,EPA 552.3,=,6.605,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,504,6821 Church Street,DS,,,5/12/20,1187944,HAA6Br,,�g/L,EPA 552.3,=,2.253,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,505,2854 Panola Rd.,DS,,,8/14/19,1141210,HAA5,,�g/L,EPA 552.3,=,6.447,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,505,2854 Panola Rd.,DS,,,8/14/19,1141210,HAA6Br,,�g/L,EPA 552.3,=,2.238,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,505,2854 Panola Rd.,DS,,,8/14/19,1141210,HAA9,,�g/L,EPA 552.3,=,8.173,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,505,2854 Panola Rd.,DS,,,11/12/19,1160604,HAA5,,�g/L,EPA 552.3,=,7.061,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,505,2854 Panola Rd.,DS,,,11/12/19,1160604,HAA9,,�g/L,EPA 552.3,=,8.57,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,505,2854 Panola Rd.,DS,,,11/12/19,1160604,HAA6Br,,�g/L,EPA 552.3,=,1.982,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,505,2854 Panola Rd.,DS,,,2/11/20,1173310,HAA9,,�g/L,EPA 552.3,=,7.552,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,505,2854 Panola Rd.,DS,,,2/11/20,1173310,HAA6Br,,�g/L,EPA 552.3,=,2.185,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,505,2854 Panola Rd.,DS,,,2/11/20,1173310,HAA5,,�g/L,EPA 552.3,=,5.869,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,505,2854 Panola Rd.,DS,,,5/12/20,1187945,HAA6Br,,�g/L,EPA 552.3,=,2.403,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,505,2854 Panola Rd.,DS,,,5/12/20,1187945,HAA9,,�g/L,EPA 552.3,=,8.173,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,505,2854 Panola Rd.,DS,,,5/12/20,1187945,HAA5,,�g/L,EPA 552.3,=,6.717,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,506,4242 Lavista Road,DS,,,8/14/19,1141211,HAA6Br,,�g/L,EPA 552.3,=,2.862,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,506,4242 Lavista Road,DS,,,8/14/19,1141211,HAA9,,�g/L,EPA 552.3,=,13.417,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,506,4242 Lavista Road,DS,,,8/14/19,1141211,HAA5,,�g/L,EPA 552.3,=,11.155,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,506,4242 Lavista Road,DS,,,11/12/19,1160605,HAA9,,�g/L,EPA 552.3,=,12.715,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,506,4242 Lavista Road,DS,,,11/12/19,1160605,HAA5,,�g/L,EPA 552.3,=,10.336,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,506,4242 Lavista Road,DS,,,11/12/19,1160605,HAA6Br,,�g/L,EPA 552.3,=,3.243,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,506,4242 Lavista Road,DS,,,2/11/20,1173311,HAA6Br,,�g/L,EPA 552.3,=,2.808,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,506,4242 Lavista Road,DS,,,2/11/20,1173311,HAA5,,�g/L,EPA 552.3,=,8.411,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,506,4242 Lavista Road,DS,,,2/11/20,1173311,HAA9,,�g/L,EPA 552.3,=,10.824,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,506,4242 Lavista Road,DS,,,5/12/20,1187946,HAA9,,�g/L,EPA 552.3,=,10.473,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,506,4242 Lavista Road,DS,,,5/12/20,1187946,HAA6Br,,�g/L,EPA 552.3,=,2.856,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,506,4242 Lavista Road,DS,,,5/12/20,1187946,HAA5,,�g/L,EPA 552.3,=,8.609,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,507,2830 Turner Hill Road,DS,,,8/14/19,1141212,HAA9,,�g/L,EPA 552.3,=,10.471,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,507,2830 Turner Hill Road,DS,,,8/14/19,1141212,HAA6Br,,�g/L,EPA 552.3,=,2.682,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,507,2830 Turner Hill Road,DS,,,8/14/19,1141212,HAA5,,�g/L,EPA 552.3,=,8.363,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,507,2830 Turner Hill Road,DS,,,11/12/19,1160606,HAA5,,�g/L,EPA 552.3,=,7.873,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,507,2830 Turner Hill Road,DS,,,11/12/19,1160606,HAA9,,�g/L,EPA 552.3,=,10.097,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,507,2830 Turner Hill Road,DS,,,11/12/19,1160606,HAA6Br,,�g/L,EPA 552.3,=,2.696,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,507,2830 Turner Hill Road,DS,,,2/11/20,1173312,HAA6Br,,�g/L,EPA 552.3,=,3.743,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,507,2830 Turner Hill Road,DS,,,2/11/20,1173312,HAA5,,�g/L,EPA 552.3,=,12.8,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,507,2830 Turner Hill Road,DS,,,2/11/20,1173312,HAA9,,�g/L,EPA 552.3,=,16.063,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,507,2830 Turner Hill Road,DS,,,5/12/20,1187935,HAA6Br,,�g/L,EPA 552.3,=,2.707,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,507,2830 Turner Hill Road,DS,,,5/12/20,1187935,HAA9,,�g/L,EPA 552.3,=,9.894,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,507,2830 Turner Hill Road,DS,,,5/12/20,1187935,HAA5,,�g/L,EPA 552.3,=,8.121,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,508,3400 Moreland Avenue,DS,,,8/14/19,1141213,HAA5,,�g/L,EPA 552.3,=,10.233,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,508,3400 Moreland Avenue,DS,,,8/14/19,1141213,HAA6Br,,�g/L,EPA 552.3,=,2.916,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,508,3400 Moreland Avenue,DS,,,8/14/19,1141213,HAA9,,�g/L,EPA 552.3,=,12.577,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,508,3400 Moreland Avenue,DS,,,11/12/19,1160607,HAA5,,�g/L,EPA 552.3,=,8.127,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,508,3400 Moreland Avenue,DS,,,11/12/19,1160607,HAA9,,�g/L,EPA 552.3,=,10.415,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,508,3400 Moreland Avenue,DS,,,11/12/19,1160607,HAA6Br,,�g/L,EPA 552.3,=,2.766,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,508,3400 Moreland Avenue,DS,,,2/11/20,1173313,HAA6Br,,�g/L,EPA 552.3,=,3.199,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,508,3400 Moreland Avenue,DS,,,2/11/20,1173313,HAA5,,�g/L,EPA 552.3,=,7.641,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,508,3400 Moreland Avenue,DS,,,2/11/20,1173313,HAA9,,�g/L,EPA 552.3,=,10.434,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,508,3400 Moreland Avenue,DS,,,5/12/20,1187936,HAA6Br,,�g/L,EPA 552.3,=,3.72,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,508,3400 Moreland Avenue,DS,,,5/12/20,1187936,HAA5,,�g/L,EPA 552.3,=,8.44,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,508,3400 Moreland Avenue,DS,,,5/12/20,1187936,HAA9,,�g/L,EPA 552.3,=,11.249,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,509,2802 Ward Lake Road,DS,,,8/14/19,1141214,HAA5,,�g/L,EPA 552.3,=,11.567,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,509,2802 Ward Lake Road,DS,,,8/14/19,1141214,HAA9,,�g/L,EPA 552.3,=,14.724,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,509,2802 Ward Lake Road,DS,,,8/14/19,1141214,HAA6Br,,�g/L,EPA 552.3,=,3.75,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,509,2802 Ward Lake Road,DS,,,11/12/19,1160608,HAA6Br,,�g/L,EPA 552.3,=,1.432,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,509,2802 Ward Lake Road,DS,,,11/12/19,1160608,HAA9,,�g/L,EPA 552.3,=,6.272,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,509,2802 Ward Lake Road,DS,,,11/12/19,1160608,HAA5,,�g/L,EPA 552.3,=,5.163,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,509,2802 Ward Lake Road,DS,,,2/11/20,1173314,HAA6Br,,�g/L,EPA 552.3,=,0.0,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,509,2802 Ward Lake Road,DS,,,2/11/20,1173314,HAA5,,�g/L,EPA 552.3,=,0.921,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,509,2802 Ward Lake Road,DS,,,2/11/20,1173314,HAA9,,�g/L,EPA 552.3,=,0.921,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,509,2802 Ward Lake Road,DS,,,5/12/20,1187937,HAA6Br,,�g/L,EPA 552.3,=,0.0,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,509,2802 Ward Lake Road,DS,,,5/12/20,1187937,HAA5,,�g/L,EPA 552.3,=,0.909,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,509,2802 Ward Lake Road,DS,,,5/12/20,1187937,HAA9,,�g/L,EPA 552.3,=,0.909,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,510,2326 Bouldercrest Road,DS,,,8/14/19,1141215,HAA9,,�g/L,EPA 552.3,=,11.5,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,510,2326 Bouldercrest Road,DS,,,8/14/19,1141215,HAA5,,�g/L,EPA 552.3,=,8.913,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,510,2326 Bouldercrest Road,DS,,,8/14/19,1141215,HAA6Br,,�g/L,EPA 552.3,=,3.128,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,510,2326 Bouldercrest Road,DS,,,11/12/19,1160609,HAA9,,�g/L,EPA 552.3,=,8.6,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,510,2326 Bouldercrest Road,DS,,,11/12/19,1160609,HAA5,,�g/L,EPA 552.3,=,7.072,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,510,2326 Bouldercrest Road,DS,,,11/12/19,1160609,HAA6Br,,�g/L,EPA 552.3,=,2.012,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,510,2326 Bouldercrest Road,DS,,,2/11/20,1173315,HAA6Br,,�g/L,EPA 552.3,=,3.463,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,510,2326 Bouldercrest Road,DS,,,2/11/20,1173315,HAA5,,�g/L,EPA 552.3,=,8.669,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,510,2326 Bouldercrest Road,DS,,,2/11/20,1173315,HAA9,,�g/L,EPA 552.3,=,11.64,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,510,2326 Bouldercrest Road,DS,,,5/12/20,1187938,HAA5,,�g/L,EPA 552.3,=,7.472,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,510,2326 Bouldercrest Road,DS,,,5/12/20,1187938,HAA6Br,,�g/L,EPA 552.3,=,3.05,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,510,2326 Bouldercrest Road,DS,,,5/12/20,1187938,HAA9,,�g/L,EPA 552.3,=,9.536,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,511,1580 Roadhaven Drive,DS,,,8/14/19,1141216,HAA5,,�g/L,EPA 552.3,=,6.972,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,511,1580 Roadhaven Drive,DS,,,8/14/19,1141216,HAA9,,�g/L,EPA 552.3,=,9.181,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,511,1580 Roadhaven Drive,DS,,,8/14/19,1141216,HAA6Br,,�g/L,EPA 552.3,=,2.737,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,511,1580 Roadhaven Drive,DS,,,11/12/19,1160610,HAA6Br,,�g/L,EPA 552.3,=,2.037,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,511,1580 Roadhaven Drive,DS,,,11/12/19,1160610,HAA5,,�g/L,EPA 552.3,=,6.818,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,511,1580 Roadhaven Drive,DS,,,11/12/19,1160610,HAA9,,�g/L,EPA 552.3,=,8.355,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,511,1580 Roadhaven Drive,DS,,,2/11/20,1173316,HAA5,,�g/L,EPA 552.3,=,7.151,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,511,1580 Roadhaven Drive,DS,,,2/11/20,1173316,HAA6Br,,�g/L,EPA 552.3,=,2.67,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,511,1580 Roadhaven Drive,DS,,,2/11/20,1173316,HAA9,,�g/L,EPA 552.3,=,9.356,SEH3,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,511,1580 Roadhaven Drive,DS,,,5/12/20,1187939,HAA9,,�g/L,EPA 552.3,=,9.902,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,511,1580 Roadhaven Drive,DS,,,5/12/20,1187939,HAA5,,�g/L,EPA 552.3,=,7.435,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,511,1580 Roadhaven Drive,DS,,,5/12/20,1187939,HAA6Br,,�g/L,EPA 552.3,=,3.431,SEH4,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,512,1569 Wellborn Road,DS,,,8/14/19,1141217,HAA5,,�g/L,EPA 552.3,=,10.246,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,512,1569 Wellborn Road,DS,,,8/14/19,1141217,HAA9,,�g/L,EPA 552.3,=,12.785,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,512,1569 Wellborn Road,DS,,,8/14/19,1141217,HAA6Br,,�g/L,EPA 552.3,=,3.101,SEH1,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,512,1569 Wellborn Road,DS,,,11/12/19,1160611,HAA5,,�g/L,EPA 552.3,=,22.139,SEH2,AM,4,GA,,Disinfection Byproducts
GA0890001,DeKalb County,L,11562,Distribution System,SW,512,1569 Wellborn Road,DS,,,11/12/19,1160611,HAA6Br,,�g/L,EPA 552.3,=,3.827,SEH2,AM,4,GA,,Disinfection Byproducts
